Timestamp;Age_;Age;Gender_;Gender;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence;comments
27/08/2014 13:04;18|-28;24;M;male;United States;KS;No;No;No;Never;26-100;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 13:18;18|-28;24;M;M;United States;OR;No;No;No;NA;1-5;No;Yes;Don't know;No;Don't know;No;Yes;Very easy;No;No;Yes;Yes;Maybe;Yes;Yes;No;Would you bring up a mental health issue with a potential employer in an interview?Poignant.
27/08/2014 13:21;18|-28;24;M;Male;United States;PA;No;No;No;Never;6-25;No;Yes;Yes;Not sure;No;Don't know;Don't know;Very easy;Maybe;No;Some of them;No;Maybe;Maybe;Yes;No;NA
27/08/2014 13:44;18|-28;24;M;Male;United States;VA;No;No;No;Sometimes;6-25;No;Yes;Don't know;No;Don't know;Don't know;Don't know;Don't know;No;No;Yes;Yes;Maybe;Maybe;Don't know;No;NA
27/08/2014 13:48;18|-28;24;M;Male;United Kingdom;NA;No;No;No;NA;1-5;No;Yes;No;No;No;No;Don't know;Don't know;Yes;No;Some of them;Some of them;No;Yes;No;No;NA
27/08/2014 14:16;18|-28;24;F;Female;United States;CA;No;No;No;NA;500-1000;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;No;No;Maybe;No;No;NA
27/08/2014 14:28;18|-28;24;F;female;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Yes;Yes;Don't know;Maybe;No;Some of them;No;No;Maybe;Don't know;No;NA
27/08/2014 14:32;18|-28;24;M;Male;United States;WA;No;No;No;NA;26-100;No;Yes;Yes;Not sure;Yes;Yes;Yes;Very easy;No;No;Some of them;Some of them;No;Maybe;Yes;No;NA
27/08/2014 14:38;18|-28;24;M;Male;United States;MA;No;No;No;NA;More than 1000;No;Yes;Yes;Yes;Don't know;Don't know;Yes;Don't know;Yes;No;No;No;No;Maybe;Don't know;No;I think there might be some bugs in my thought but I haven't sought treatment because they're not worse than annoying and I worry about having the label.
27/08/2014 15:24;18|-28;24;F;female;United States;TX;No;Yes;No;NA;500-1000;No;No;No;No;No;No;No;Very difficult;Yes;Maybe;No;No;No;Maybe;No;Yes;NA
27/08/2014 15:35;18|-28;24;M;Male;United States;TX;No;Yes;Yes;Sometimes;100-500;No;Yes;No;Yes;No;No;Don't know;Somewhat difficult;Yes;No;Some of them;Some of them;No;Maybe;No;Yes;NA
27/08/2014 15:36;18|-28;24;F;Female;United States;OR;No;No;No;NA;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Some of them;Yes;Yes;Yes;No;NA
27/08/2014 15:38;18|-28;24;F;F;United States;NY;No;Yes;Yes;Rarely;6-25;No;Yes;No;No;No;No;Don't know;Very easy;Yes;No;No;Some of them;No;Yes;Yes;No;NA
27/08/2014 15:50;18|-28;24;M;Male;United States;AZ;No;No;Yes;Rarely;26-100;No;Yes;Yes;Yes;Yes;No;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 16:25;18|-28;24;F;Female;United States;CA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;No;No;Don't know;Don't know;Don't know;Don't know;No;No;Some of them;Some of them;No;No;Don't know;Yes;NA
27/08/2014 17:33;18|-28;24;M;male;Austria;NA;Yes;No;No;Sometimes;1-5;No;Yes;Yes;Yes;Don't know;Don't know;Yes;Somewhat easy;No;No;Some of them;Some of them;Maybe;Maybe;Yes;No;NA
27/08/2014 19:16;18|-28;24;M;M;United States;CA;No;No;No;NA;More than 1000;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;Yes;No;NA
27/08/2014 22:14;18|-28;24;F;Female;United States;NA;No;Yes;Yes;Sometimes;100-500;No;Yes;Yes;Not sure;No;No;Don't know;Somewhat difficult;Yes;Maybe;No;No;No;No;No;Yes;NA
27/08/2014 23:10;18|-28;24;M;male;United States;KY;No;No;No;Never;26-100;No;No;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;Yes;Some of them;No;No;Maybe;No;No;NA
28/08/2014 01:14;18|-28;24;M;m;Germany;NA;No;Yes;No;Sometimes;100-500;No;Yes;Don't know;No;No;No;Don't know;Somewhat easy;No;No;Some of them;Some of them;No;Maybe;Don't know;No;We don't fucking talk about it ever.
28/08/2014 02:32;18|-28;24;F;Female;United Kingdom;NA;No;No;Yes;Sometimes;100-500;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;No;No;Some of them;No;Maybe;Don't know;No;NA
28/08/2014 06:27;18|-28;24;M;male;Ireland;NA;No;No;No;NA;More than 1000;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;No;No;No;No;No;No;Don't know;No;NA
28/08/2014 10:30;18|-28;24;M;Male;France;NA;No;No;No;NA;26-100;No;Yes;No;No;Yes;No;Don't know;Don't know;Maybe;No;Yes;Some of them;No;No;Don't know;No;NA
28/08/2014 16:17;18|-28;24;F;female;United States;NY;No;Yes;Yes;Often;6-25;No;Yes;Yes;Yes;No;No;Yes;Very easy;No;No;Some of them;Yes;No;Yes;No;Yes;NA
28/08/2014 17:02;18|-28;24;M;Male;United States;TN;No;No;No;NA;6-25;No;Yes;Don't know;Not sure;Don't know;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Don't know;No;NA
28/08/2014 17:50;18|-28;24;M;Male;United States;TX;No;No;No;Sometimes;26-100;Yes;Yes;Don't know;No;No;Don't know;Don't know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;No;No;NA
28/08/2014 17:59;18|-28;24;M;Male;United Kingdom;NA;Yes;No;No;NA;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;No;No;No;No;No;Maybe;Yes;No;NA
28/08/2014 18:21;18|-28;24;F;Female;United Kingdom;NA;No;Yes;Yes;Often;6-25;Yes;Yes;No;No;No;No;Don't know;Very easy;No;No;Yes;Yes;No;No;Don't know;No;NA
29/08/2014 01:14;18|-28;24;M;Male;United Kingdom;NA;No;Yes;Yes;Often;26-100;No;No;Don't know;Yes;No;No;No;Somewhat easy;Yes;Maybe;Some of them;Yes;No;Maybe;No;Yes;NA
29/08/2014 05:39;18|-28;24;M;M;United Kingdom;NA;Yes;Yes;No;Often;1-5;Yes;Yes;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
29/08/2014 09:51;18|-28;24;F;Female;United States;TN;No;Yes;No;Sometimes;More than 1000;No;No;Yes;Yes;No;Don't know;Don't know;Somewhat difficult;Yes;Maybe;Some of them;Some of them;No;No;No;Yes;NA
29/08/2014 12:15;18|-28;24;M;male;Germany;NA;No;Yes;Yes;Sometimes;6-25;No;Yes;No;No;No;No;Don't know;Somewhat easy;Maybe;No;Yes;Yes;No;No;Don't know;No;Thank you this is very important.
29/08/2014 19:32;18|-28;24;M;Male;United States;WI;No;Yes;Yes;Rarely;6-25;Yes;Yes;Don't know;No;No;No;Don't know;Very easy;No;No;Yes;Yes;Maybe;Yes;Yes;No;NA
30/08/2014 13:55;18|-28;24;M;Male;Canada;NA;No;No;No;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Yes;Don't know;Maybe;No;No;No;No;Maybe;Don't know;Yes;NA
21/02/2015 05:55;18|-28;24;M;Male;United Kingdom;NA;No;No;No;NA;100-500;No;Yes;Don't know;Not sure;No;No;Don't know;Somewhat easy;Maybe;Maybe;Some of them;Yes;No;Maybe;Don't know;No;NA
21/02/2015 09:10;18|-28;24;M;male;Ireland;NA;No;Yes;No;NA;1-5;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;Maybe;No;No;No;No;Don't know;No;NA
21/02/2015 13:19;18|-28;24;M;male;Ireland;NA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Yes;Don't know;Somewhat easy;Maybe;No;Some of them;No;No;Maybe;Yes;Yes;NA
24/02/2015 08:58;18|-28;24;M;Cis Man;United Kingdom;NA;Yes;No;Yes;Sometimes;6-25;Yes;Yes;No;No;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;Maybe;Don't know;Yes;NA
24/02/2015 09:15;18|-28;24;M;ostensibly male, unsure what that really means;United Kingdom;NA;No;No;Yes;Sometimes;6-25;No;No;Don't know;No;No;Don't know;Don't know;Don't know;Yes;Maybe;No;No;No;Maybe;Don't know;No;i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the US.
27/08/2014 11:57;18|-28;25;M;Male;United States;WA;No;No;No;NA;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;No;No;Yes;Yes;Maybe;Yes;Yes;No;NA
27/08/2014 12:15;18|-28;25;F;F;Canada;NA;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Yes;No;Maybe;Don't know;No;NA
27/08/2014 12:19;18|-28;25;M;Male;United States;NY;No;Yes;No;NA;26-100;No;Yes;Don't know;No;Don't know;Don't know;Don't know;Very easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 12:33;18|-28;25;M;Male;United States;DC;No;No;No;NA;26-100;Yes;Yes;Don't know;No;No;No;Don't know;Very easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 12:42;18|-28;25;M;Male;United States;IL;No;Yes;Yes;Sometimes;26-100;No;No;Don't know;No;No;Don't know;Don't know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;Maybe;No;No;NA
27/08/2014 12:43;18|-28;25;M;Male;United States;IL;No;Yes;Yes;Sometimes;26-100;No;Yes;Don't know;Not sure;No;No;Don't know;Very easy;Maybe;No;Some of them;No;No;No;Don't know;Yes;Family history of depression.  Currently dealing with depression and anxiety as well as drug addition.Employer provides & pays premiums on insurance which covers therapy and prescriptions.  Employer allows work-from-home and unlimited PTO which makes episodes easier to control.I don't speak of my problems to anyone at work except for the people that I consider friends and even then I don't go into great detail.I would never bring up a mental health issue during an interview for fear of discrimination and rejection (and therefore greater depression).  One co-worker had serious anxiety problems and would not inform his team of episodes and was eventually let go for being unresponsive.
27/08/2014 12:44;18|-28;25;F;F;United States;NY;No;Yes;Yes;Sometimes;500-1000;No;Yes;Yes;No;No;No;Don't know;Don't know;Yes;Yes;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 13:26;18|-28;25;M;Male;United Kingdom;NA;No;No;No;Never;26-100;No;Yes;No;No;No;No;Don't know;Somewhat difficult;Yes;Maybe;No;No;No;Maybe;No;No;NA
27/08/2014 13:33;18|-28;25;M;Male;South Africa;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Yes;Somewhat difficult;Maybe;No;Some of them;Yes;No;Yes;No;No;NA
27/08/2014 13:49;18|-28;25;M;Male;Australia;NA;No;Yes;Yes;Often;6-25;No;Yes;No;Yes;No;No;No;Very difficult;Yes;Maybe;No;No;No;Yes;No;Yes;NA
27/08/2014 14:10;18|-28;25;M;Male;Canada;NA;No;No;No;NA;100-500;No;No;Don't know;Not sure;No;No;Don't know;Don't know;No;No;Some of them;Some of them;No;Yes;No;No;NA
27/08/2014 14:22;18|-28;25;M;Male;United States;OR;No;No;No;NA;26-100;Yes;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 14:23;18|-28;25;M;Male;Canada;NA;No;No;Yes;Often;6-25;Yes;No;Don't know;No;No;Don't know;Don't know;Somewhat difficult;Yes;Maybe;No;No;No;Maybe;Don't know;No;NA
27/08/2014 14:27;18|-28;25;M;Male;United States;UT;No;No;No;Never;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 14:29;18|-28;25;M;Male;United States;CA;No;No;Yes;Rarely;6-25;No;Yes;Yes;No;Don't know;No;Don't know;Don't know;Maybe;No;No;No;No;No;Don't know;No;NA
27/08/2014 14:30;18|-28;25;M;m;United States;CA;No;No;No;NA;More than 1000;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;No;No;No;No;Maybe;Don't know;No;NA
27/08/2014 14:31;18|-28;25;M;Male;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Don't know;Not sure;Don't know;Yes;Don't know;Don't know;No;No;Yes;Yes;No;No;Yes;No;NA
27/08/2014 14:33;18|-28;25;M;Male;Canada;NA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Don't know;Don't know;Don't know;Yes;Maybe;Some of them;No;No;No;No;No;NA
27/08/2014 14:44;18|-28;25;F;F;United States;WA;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Yes;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 14:47;18|-28;25;Outro;non-binary;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Don't know;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Yes;No;NA
27/08/2014 14:52;18|-28;25;F;Female;Sweden;NA;No;Yes;No;Sometimes;6-25;No;Yes;Yes;Yes;Yes;No;Don't know;Somewhat easy;No;No;Some of them;Yes;No;No;No;No;NA
27/08/2014 15:22;18|-28;25;F;Female;United States;WA;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Don't know;No;No;No;Don't know;Don't know;Maybe;No;Some of them;Yes;No;No;Yes;No;NA
27/08/2014 15:23;18|-28;25;M;Male;Germany;NA;No;Yes;Yes;Often;26-100;Yes;Yes;No;No;No;No;Yes;Somewhat easy;No;No;Yes;Yes;No;Yes;No;No;NA
27/08/2014 15:24;18|-28;25;F;female;United States;CA;No;No;Yes;Sometimes;6-25;No;Yes;Don't know;Not sure;No;No;Don't know;Somewhat difficult;Yes;No;Some of them;No;No;Maybe;Don't know;No;NA
27/08/2014 16:26;18|-28;25;M;male;United States;WA;No;No;No;NA;26-100;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;No;Some of them;No;No;No;Don't know;No;NA
27/08/2014 16:28;18|-28;25;F;female;United States;CA;Yes;Yes;Yes;Often;1-5;Yes;Yes;Don't know;Not sure;No;No;Yes;Somewhat difficult;Yes;No;Some of them;No;No;Maybe;No;Yes;NA
27/08/2014 16:34;18|-28;25;M;Male;Germany;NA;No;No;No;Never;More than 1000;No;No;Don't know;Not sure;Don't know;Yes;Don't know;Don't know;No;No;Yes;Yes;No;Yes;Don't know;No;NA
27/08/2014 16:47;18|-28;25;F;f;United States;WA;No;No;No;Sometimes;6-25;No;Yes;No;No;No;No;No;Somewhat easy;Maybe;No;Some of them;No;No;No;Yes;No;NA
27/08/2014 17:19;18|-28;25;M;Male;Bosnia and Herzegovina;NA;No;Yes;No;Rarely;26-100;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;Yes;No;No;No;No;Don't know;Yes;NA
27/08/2014 18:39;18|-28;25;F;Woman;United States;CA;No;Yes;No;NA;500-1000;No;No;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;No;I'm not aware of anyone with mental health issues at work it's definitely not something that's discussed publicly. There's also a lot of other personal info I don't know about my coworkers so it may just be that we tend not to talk about personal issues.
28/08/2014 03:49;18|-28;25;M;Male;Ireland;NA;No;Yes;Yes;Sometimes;26-100;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;No;No;NA
28/08/2014 04:24;18|-28;25;M;Male;Nigeria;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;No;Yes;Yes;No;Yes;Don't know;No;NA
28/08/2014 10:08;18|-28;25;M;Male;Germany;NA;No;No;No;NA;500-1000;No;Yes;Yes;Yes;Don't know;Yes;Yes;Somewhat easy;Maybe;Maybe;Some of them;Yes;Yes;Yes;Yes;No;NA
28/08/2014 10:17;18|-28;25;M;Male;United States;MO;No;Yes;Yes;Never;6-25;Yes;Yes;Don't know;No;Yes;Don't know;Don't know;Don't know;Yes;No;Some of them;Yes;No;No;No;No;NA
28/08/2014 12:23;18|-28;25;M;Male;United States;CA;No;No;No;NA;6-25;No;Yes;Don't know;No;No;No;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 12:30;18|-28;25;M;Male;United States;NE;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don't know;Maybe;No;Some of them;Some of them;No;No;No;Yes;NA
28/08/2014 12:42;18|-28;25;M;Male;United States;CO;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Don't know;Don't know;Yes;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
28/08/2014 17:01;18|-28;25;M;M;United States;CA;No;Yes;No;NA;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;Maybe;Yes;Yes;No;NA
28/08/2014 17:56;18|-28;25;M;Male;United States;TX;No;Yes;Yes;Rarely;26-100;No;No;No;No;No;No;Don't know;Don't know;Yes;Maybe;No;No;No;Maybe;No;No;NA
28/08/2014 17:57;18|-28;25;F;f;United States;CA;Yes;No;Yes;Often;1-5;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;Maybe;Maybe;Some of them;Some of them;No;No;Yes;Yes;NA
28/08/2014 18:02;18|-28;25;F;female;United States;OH;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;No;Don't know;Don't know;Yes;Yes;No;No;No;No;No;No;While I have not seen any direct retaliation against people with known mental illness many people do freely use insults commonly associated with mental illness (r****d for example) and criticize people behind their back for taking extra leave for doctor appointments (Oh I bet they are just hung over or other comments about how lazy they are.)
28/08/2014 18:50;18|-28;25;F;Female;Canada;NA;No;Yes;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 21:33;18|-28;25;M;Male;United States;TX;No;No;No;NA;100-500;Yes;Yes;Yes;No;No;No;Yes;Don't know;No;No;Yes;Yes;Maybe;Maybe;Don't know;No;NA
29/08/2014 05:15;18|-28;25;M;male;Germany;NA;Yes;No;No;Sometimes;6-25;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Yes;Yes;Yes;No;NA
29/08/2014 06:06;18|-28;25;M;Male;United Kingdom;NA;No;No;No;Never;6-25;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Very easy;No;No;Yes;Yes;No;No;Don't know;No;NA
29/08/2014 09:29;18|-28;25;M;Male;United States;PA;No;Yes;Yes;Often;6-25;Yes;Yes;Yes;Yes;No;Don't know;Yes;Somewhat easy;No;No;Yes;Yes;Maybe;Maybe;Don't know;No;NA
29/08/2014 10:03;18|-28;25;M;Male;United States;NA;No;No;No;Rarely;26-100;Yes;Yes;Don't know;No;No;No;Don't know;Somewhat easy;Yes;No;Some of them;Some of them;No;Yes;Don't know;Yes;My work is using my brain. I do it incredibly well.I make an effort to avoid diagnosis of anything mental health related because I am convinced it would only affect me negatively.
29/08/2014 10:27;18|-28;25;F;female;United States;OR;No;No;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;Maybe;No;Some of them;Yes;Maybe;No;Yes;No;NA
29/08/2014 12:08;18|-28;25;M;Male;United States;UT;No;No;Yes;Often;6-25;Yes;Yes;Don't know;No;No;No;Don't know;Somewhat easy;Maybe;No;Some of them;No;No;Maybe;Don't know;No;NA
29/08/2014 12:20;18|-28;25;M;Male;South Africa;NA;No;Yes;Yes;Often;6-25;No;No;Don't know;No;No;No;Yes;Don't know;No;No;Some of them;Yes;No;Maybe;No;Yes;NA
29/08/2014 13:58;18|-28;25;M;Male;United States;IN;No;No;No;Never;More than 1000;No;No;Don't know;No;No;No;Don't know;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
29/08/2014 15:59;18|-28;25;M;Male;United States;UT;No;Yes;Yes;Often;1-5;No;Yes;No;Yes;No;No;Yes;Very easy;Maybe;No;Yes;Yes;No;Maybe;No;No;NA
29/08/2014 17:54;18|-28;25;M;M;United States;WA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;Don't know;Yes;Don't know;Yes;No;No;No;No;No;Yes;No;NA
30/08/2014 00:09;18|-28;25;M;Male;United States;SC;No;No;Yes;Rarely;6-25;Yes;Yes;No;Yes;No;Don't know;Don't know;Somewhat easy;Maybe;No;No;Some of them;No;Maybe;Don't know;No;NA
30/08/2014 13:23;18|-28;25;M;Male;United States;MN;No;Yes;Yes;Sometimes;1-5;Yes;Yes;Don't know;No;Don't know;Don't know;Don't know;Very easy;No;No;Yes;Yes;Maybe;Yes;Don't know;No;I was (wrongly) diagnosed clinically depressed at 12 then bipolar I at 15 and medicated for a decade until decided myself to go drug free. Since then I've never been happier. Insomnia and my insatiablility for learning and programming have always had a symbiotic  relationship.It might also bear mentioning that I'm self-employed in addition to my more traditional day job.
01/09/2014 06:52;18|-28;25;M;Male;United Kingdom;NA;No;Yes;Yes;Sometimes;26-100;Yes;Yes;No;No;No;No;Yes;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;No;Since being advised by Occupational Health that the tempo and spontenaity of the office environment was likely to have a negative effect on my mental health (I'm schizoaffective) I've been moved to 100% remote (home) working. The company have furnished a home office for me and I am only required to attend the office once a month to keep in touch
26/09/2014 10:05;18|-28;25;F;female;Bulgaria;UT;No;No;Yes;Sometimes;26-100;Yes;Yes;No;No;No;No;Don't know;Don't know;Maybe;Maybe;Yes;Some of them;Maybe;No;No;No;NA
21/02/2015 04:51;18|-28;25;M;male;Ireland;NA;No;No;No;NA;100-500;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Yes;No;No;Don't know;No;NA
21/02/2015 18:59;18|-28;25;M;Male;United States;MN;No;Yes;Yes;Sometimes;26-100;No;Yes;Don't know;Yes;No;No;Don't know;Somewhat easy;Yes;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
24/02/2015 09:00;18|-28;25;M;Male;United Kingdom;NA;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;Yes;Yes;Yes;No;I work at a large university with a track record of health and wellbeing support
01/02/2016 23:04;18|-28;25;M;Male;United States;IL;No;Yes;Yes;Sometimes;26-100;No;No;Yes;Yes;No;No;Yes;Don't know;Maybe;No;Some of them;No;No;No;Don't know;No;NA
27/08/2014 11:43;18|-28;26;M;m;Canada;NA;Yes;No;No;Sometimes;1-5;No;Yes;No;Yes;Yes;No;Don't know;Don't know;No;No;Yes;Yes;No;No;Yes;No;NA
27/08/2014 11:47;18|-28;26;M;Male;United States;TN;No;No;No;NA;26-100;No;No;No;No;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Yes;Don't know;No;NA
27/08/2014 11:49;18|-28;26;F;Female;Poland;NA;No;No;Yes;Sometimes;26-100;Yes;Yes;Don't know;Not sure;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;Maybe;Yes;Yes;No;NA
27/08/2014 11:50;18|-28;26;M;Male;France;NA;No;No;No;NA;26-100;No;Yes;No;No;No;No;Don't know;Very easy;Yes;No;No;No;No;No;No;Yes;NA
27/08/2014 12:18;18|-28;26;F;female;Canada;NA;No;Yes;Yes;Sometimes;26-100;No;No;No;Yes;No;No;No;Very difficult;Yes;No;No;No;No;Maybe;No;Yes;In my previous workplace which had mental health protections policies and access to counsellors my Director went so far as to say to me in somewhat casual conversation A woman was murdered across the street. At best though she was bipolar and at worst - who knowsI have bipolar disorder. I have zero faith that an organization with policies in place could appropriately handle mental health. I have even less faith that a workplace without the policies in place could appropriately handle mental health. I can only imagine it's worse in full tech environments.
