Timestamp;Age_;Age;Gender_;Gender;Continent_;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence
27/08/2014 15:35;18|-28;24;M;Male;North America;United States;TX;No;Yes;Yes;Sometimes;100-500;No;Yes;No;Yes;No;No;Don t know;Somewhat difficult;Yes;No;Some of them;Some of them;No;Maybe;No;Yes
27/08/2014 15:36;18|-28;24;F;Female;North America;United States;OR;No;No;No;NA;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Some of them;Yes;Yes;Yes;No
27/08/2014 15:38;18|-28;24;F;F;North America;United States;NY;No;Yes;Yes;Rarely;6-25;No;Yes;No;No;No;No;Don t know;Very easy;Yes;No;No;Some of them;No;Yes;Yes;No
27/08/2014 15:50;18|-28;24;M;Male;North America;United States;AZ;No;No;Yes;Rarely;26-100;No;Yes;Yes;Yes;Yes;No;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 16:25;18|-28;24;F;Female;North America;United States;CA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;No;No;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Some of them;No;No;Don t know;Yes
27/08/2014 17:33;18|-28;24;M;male;Europe;Austria;NA;Yes;No;No;Sometimes;1-5;No;Yes;Yes;Yes;Don t know;Don t know;Yes;Somewhat easy;No;No;Some of them;Some of them;Maybe;Maybe;Yes;No
27/08/2014 19:16;18|-28;24;M;M;North America;United States;CA;No;No;No;NA;More than 1000;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;No;Yes;No
27/08/2014 22:14;18|-28;24;F;Female;North America;United States;NA;No;Yes;Yes;Sometimes;100-500;No;Yes;Yes;Not sure;No;No;Don t know;Somewhat difficult;Yes;Maybe;No;No;No;No;No;Yes
27/08/2014 23:10;18|-28;24;M;male;North America;United States;KY;No;No;No;Never;26-100;No;No;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;Yes;Some of them;No;No;Maybe;No;No
28/08/2014 01:14;18|-28;24;M;m;Europe;Germany;NA;No;Yes;No;Sometimes;100-500;No;Yes;Don t know;No;No;No;Don t know;Somewhat easy;No;No;Some of them;Some of them;No;Maybe;Don t know;No
28/08/2014 02:32;18|-28;24;F;Female;Europe;United Kingdom;NA;No;No;Yes;Sometimes;100-500;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;No;No;Some of them;No;Maybe;Don t know;No
28/08/2014 06:27;18|-28;24;M;male;Europe;Ireland;NA;No;No;No;NA;More than 1000;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;No;No;No;No;Don t know;No
28/08/2014 10:30;18|-28;24;M;Male;Europe;France;NA;No;No;No;NA;26-100;No;Yes;No;No;Yes;No;Don t know;Don t know;Maybe;No;Yes;Some of them;No;No;Don t know;No
28/08/2014 16:17;18|-28;24;F;female;North America;United States;NY;No;Yes;Yes;Often;6-25;No;Yes;Yes;Yes;No;No;Yes;Very easy;No;No;Some of them;Yes;No;Yes;No;Yes
28/08/2014 17:02;18|-28;24;M;Male;North America;United States;TN;No;No;No;NA;6-25;No;Yes;Don t know;Not sure;Don t know;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Don t know;No
28/08/2014 17:50;18|-28;24;M;Male;North America;United States;TX;No;No;No;Sometimes;26-100;Yes;Yes;Don t know;No;No;Don t know;Don t know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;No;No
28/08/2014 17:59;18|-28;24;M;Male;Europe;United Kingdom;NA;Yes;No;No;NA;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;No;No;No;No;No;Maybe;Yes;No
28/08/2014 18:21;18|-28;24;F;Female;Europe;United Kingdom;NA;No;Yes;Yes;Often;6-25;Yes;Yes;No;No;No;No;Don t know;Very easy;No;No;Yes;Yes;No;No;Don t know;No
29/08/2014 01:14;18|-28;24;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Often;26-100;No;No;Don t know;Yes;No;No;No;Somewhat easy;Yes;Maybe;Some of them;Yes;No;Maybe;No;Yes
29/08/2014 05:39;18|-28;24;M;M;Europe;United Kingdom;NA;Yes;Yes;No;Often;1-5;Yes;Yes;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;No
29/08/2014 09:51;18|-28;24;F;Female;North America;United States;TN;No;Yes;No;Sometimes;More than 1000;No;No;Yes;Yes;No;Don t know;Don t know;Somewhat difficult;Yes;Maybe;Some of them;Some of them;No;No;No;Yes
29/08/2014 12:15;18|-28;24;M;male;Europe;Germany;NA;No;Yes;Yes;Sometimes;6-25;No;Yes;No;No;No;No;Don t know;Somewhat easy;Maybe;No;Yes;Yes;No;No;Don t know;No
29/08/2014 19:32;18|-28;24;M;Male;North America;United States;WI;No;Yes;Yes;Rarely;6-25;Yes;Yes;Don t know;No;No;No;Don t know;Very easy;No;No;Yes;Yes;Maybe;Yes;Yes;No
30/08/2014 13:55;18|-28;24;M;Male;North America;Canada;NA;No;No;No;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Yes;Don t know;Maybe;No;No;No;No;Maybe;Don t know;Yes
21/02/2015 05:55;18|-28;24;M;Male;Europe;United Kingdom;NA;No;No;No;NA;100-500;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat easy;Maybe;Maybe;Some of them;Yes;No;Maybe;Don t know;No
21/02/2015 09:10;18|-28;24;M;male;Europe;Ireland;NA;No;Yes;No;NA;1-5;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;Maybe;No;No;No;No;Don t know;No
21/02/2015 13:19;18|-28;24;M;male;Europe;Ireland;NA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Yes;Don t know;Somewhat easy;Maybe;No;Some of them;No;No;Maybe;Yes;Yes
24/02/2015 08:58;18|-28;24;M;Cis Man;Europe;United Kingdom;NA;Yes;No;Yes;Sometimes;6-25;Yes;Yes;No;No;No;No;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;Maybe;Don t know;Yes
27/08/2014 11:57;18|-28;25;M;Male;North America;United States;WA;No;No;No;NA;More than 1000;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;No;No;Yes;Yes;Maybe;Yes;Yes;No
27/08/2014 12:15;18|-28;25;F;F;North America;Canada;NA;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;Maybe;Don t know;No
27/08/2014 12:19;18|-28;25;M;Male;North America;United States;NY;No;Yes;No;NA;26-100;No;Yes;Don t know;No;Don t know;Don t know;Don t know;Very easy;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 12:33;18|-28;25;M;Male;North America;United States;DC;No;No;No;NA;26-100;Yes;Yes;Don t know;No;No;No;Don t know;Very easy;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 12:42;18|-28;25;M;Male;North America;United States;IL;No;Yes;Yes;Sometimes;26-100;No;No;Don t know;No;No;Don t know;Don t know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;Maybe;No;No
27/08/2014 12:43;18|-28;25;M;Male;North America;United States;IL;No;Yes;Yes;Sometimes;26-100;No;Yes;Don t know;Not sure;No;No;Don t know;Very easy;Maybe;No;Some of them;No;No;No;Don t know;Yes
27/08/2014 12:44;18|-28;25;F;F;North America;United States;NY;No;Yes;Yes;Sometimes;500-1000;No;Yes;Yes;No;No;No;Don t know;Don t know;Yes;Yes;Some of them;Some of them;No;No;Don t know;No
27/08/2014 13:26;18|-28;25;M;Male;Europe;United Kingdom;NA;No;No;No;Never;26-100;No;Yes;No;No;No;No;Don t know;Somewhat difficult;Yes;Maybe;No;No;No;Maybe;No;No
27/08/2014 13:33;18|-28;25;M;Male;Africa;South Africa;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Yes;Somewhat difficult;Maybe;No;Some of them;Yes;No;Yes;No;No
27/08/2014 13:49;18|-28;25;M;Male;Australia;Australia;NA;No;Yes;Yes;Often;6-25;No;Yes;No;Yes;No;No;No;Very difficult;Yes;Maybe;No;No;No;Yes;No;Yes
27/08/2014 14:10;18|-28;25;M;Male;North America;Canada;NA;No;No;No;NA;100-500;No;No;Don t know;Not sure;No;No;Don t know;Don t know;No;No;Some of them;Some of them;No;Yes;No;No
27/08/2014 14:22;18|-28;25;M;Male;North America;United States;OR;No;No;No;NA;26-100;Yes;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 14:23;18|-28;25;M;Male;North America;Canada;NA;No;No;Yes;Often;6-25;Yes;No;Don t know;No;No;Don t know;Don t know;Somewhat difficult;Yes;Maybe;No;No;No;Maybe;Don t know;No
27/08/2014 14:27;18|-28;25;M;Male;North America;United States;UT;No;No;No;Never;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
27/08/2014 14:29;18|-28;25;M;Male;North America;United States;CA;No;No;Yes;Rarely;6-25;No;Yes;Yes;No;Don t know;No;Don t know;Don t know;Maybe;No;No;No;No;No;Don t know;No
27/08/2014 14:30;18|-28;25;M;m;North America;United States;CA;No;No;No;NA;More than 1000;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;No;No;No;No;Maybe;Don t know;No
27/08/2014 14:31;18|-28;25;M;Male;North America;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Don t know;Not sure;Don t know;Yes;Don t know;Don t know;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 14:33;18|-28;25;M;Male;North America;Canada;NA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Don t know;Don t know;Don t know;Yes;Maybe;Some of them;No;No;No;No;No
27/08/2014 14:44;18|-28;25;F;F;North America;United States;WA;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Yes;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 14:47;18|-28;25;Outro;non-binary;North America;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Yes;No
27/08/2014 14:52;18|-28;25;F;Female;Europe;Sweden;NA;No;Yes;No;Sometimes;6-25;No;Yes;Yes;Yes;Yes;No;Don t know;Somewhat easy;No;No;Some of them;Yes;No;No;No;No
27/08/2014 15:22;18|-28;25;F;Female;North America;United States;WA;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Yes;No
27/08/2014 15:23;18|-28;25;M;Male;Europe;Germany;NA;No;Yes;Yes;Often;26-100;Yes;Yes;No;No;No;No;Yes;Somewhat easy;No;No;Yes;Yes;No;Yes;No;No
27/08/2014 15:24;18|-28;25;F;female;North America;United States;CA;No;No;Yes;Sometimes;6-25;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat difficult;Yes;No;Some of them;No;No;Maybe;Don t know;No
27/08/2014 16:26;18|-28;25;M;male;North America;United States;WA;No;No;No;NA;26-100;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;No;No;No;Don t know;No
27/08/2014 16:28;18|-28;25;F;female;North America;United States;CA;Yes;Yes;Yes;Often;1-5;Yes;Yes;Don t know;Not sure;No;No;Yes;Somewhat difficult;Yes;No;Some of them;No;No;Maybe;No;Yes
27/08/2014 16:34;18|-28;25;M;Male;Europe;Germany;NA;No;No;No;Never;More than 1000;No;No;Don t know;Not sure;Don t know;Yes;Don t know;Don t know;No;No;Yes;Yes;No;Yes;Don t know;No
27/08/2014 16:47;18|-28;25;F;f;North America;United States;WA;No;No;No;Sometimes;6-25;No;Yes;No;No;No;No;No;Somewhat easy;Maybe;No;Some of them;No;No;No;Yes;No
27/08/2014 17:19;18|-28;25;M;Male;Europe;Bosnia and Herzegovina;NA;No;Yes;No;Rarely;26-100;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;Yes;No;No;No;No;Don t know;Yes
27/08/2014 18:39;18|-28;25;F;Woman;North America;United States;CA;No;Yes;No;NA;500-1000;No;No;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;No
28/08/2014 03:49;18|-28;25;M;Male;Europe;Ireland;NA;No;Yes;Yes;Sometimes;26-100;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;No;No
28/08/2014 04:24;18|-28;25;M;Male;Africa;Nigeria;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;No;Yes;Yes;No;Yes;Don t know;No
28/08/2014 10:08;18|-28;25;M;Male;Europe;Germany;NA;No;No;No;NA;500-1000;No;Yes;Yes;Yes;Don t know;Yes;Yes;Somewhat easy;Maybe;Maybe;Some of them;Yes;Yes;Yes;Yes;No
28/08/2014 10:17;18|-28;25;M;Male;North America;United States;MO;No;Yes;Yes;Never;6-25;Yes;Yes;Don t know;No;Yes;Don t know;Don t know;Don t know;Yes;No;Some of them;Yes;No;No;No;No
28/08/2014 12:23;18|-28;25;M;Male;North America;United States;CA;No;No;No;NA;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 12:30;18|-28;25;M;Male;North America;United States;NE;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don t know;Maybe;No;Some of them;Some of them;No;No;No;Yes
28/08/2014 12:42;18|-28;25;M;Male;North America;United States;CO;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Don t know;Don t know;Yes;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;No
28/08/2014 17:01;18|-28;25;M;M;North America;United States;CA;No;Yes;No;NA;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;Maybe;Yes;Yes;No
28/08/2014 17:56;18|-28;25;M;Male;North America;United States;TX;No;Yes;Yes;Rarely;26-100;No;No;No;No;No;No;Don t know;Don t know;Yes;Maybe;No;No;No;Maybe;No;No
28/08/2014 17:57;18|-28;25;F;f;North America;United States;CA;Yes;No;Yes;Often;1-5;No;Yes;Yes;Yes;Yes;Yes;Yes;Very easy;Maybe;Maybe;Some of them;Some of them;No;No;Yes;Yes
28/08/2014 18:02;18|-28;25;F;female;North America;United States;OH;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;No;Don t know;Don t know;Yes;Yes;No;No;No;No;No;No
28/08/2014 18:50;18|-28;25;F;Female;North America;Canada;NA;No;Yes;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 21:33;18|-28;25;M;Male;North America;United States;TX;No;No;No;NA;100-500;Yes;Yes;Yes;No;No;No;Yes;Don t know;No;No;Yes;Yes;Maybe;Maybe;Don t know;No
29/08/2014 05:15;18|-28;25;M;male;Europe;Germany;NA;Yes;No;No;Sometimes;6-25;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Yes;Yes;Yes;No
29/08/2014 06:06;18|-28;25;M;Male;Europe;United Kingdom;NA;No;No;No;Never;6-25;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Very easy;No;No;Yes;Yes;No;No;Don t know;No
29/08/2014 09:29;18|-28;25;M;Male;North America;United States;PA;No;Yes;Yes;Often;6-25;Yes;Yes;Yes;Yes;No;Don t know;Yes;Somewhat easy;No;No;Yes;Yes;Maybe;Maybe;Don t know;No
29/08/2014 10:03;18|-28;25;M;Male;North America;United States;NA;No;No;No;Rarely;26-100;Yes;Yes;Don t know;No;No;No;Don t know;Somewhat easy;Yes;No;Some of them;Some of them;No;Yes;Don t know;Yes
29/08/2014 10:27;18|-28;25;F;female;North America;United States;OR;No;No;No;Never;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;Maybe;No;Some of them;Yes;Maybe;No;Yes;No
29/08/2014 12:08;18|-28;25;M;Male;North America;United States;UT;No;No;Yes;Often;6-25;Yes;Yes;Don t know;No;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;No;No;Maybe;Don t know;No
29/08/2014 12:20;18|-28;25;M;Male;Africa;South Africa;NA;No;Yes;Yes;Often;6-25;No;No;Don t know;No;No;No;Yes;Don t know;No;No;Some of them;Yes;No;Maybe;No;Yes
29/08/2014 13:58;18|-28;25;M;Male;North America;United States;IN;No;No;No;Never;More than 1000;No;No;Don t know;No;No;No;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
29/08/2014 15:59;18|-28;25;M;Male;North America;United States;UT;No;Yes;Yes;Often;1-5;No;Yes;No;Yes;No;No;Yes;Very easy;Maybe;No;Yes;Yes;No;Maybe;No;No
29/08/2014 17:54;18|-28;25;M;M;North America;United States;WA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;Don t know;Yes;Don t know;Yes;No;No;No;No;No;Yes;No
30/08/2014 00:09;18|-28;25;M;Male;North America;United States;SC;No;No;Yes;Rarely;6-25;Yes;Yes;No;Yes;No;Don t know;Don t know;Somewhat easy;Maybe;No;No;Some of them;No;Maybe;Don t know;No
30/08/2014 13:23;18|-28;25;M;Male;North America;United States;MN;No;Yes;Yes;Sometimes;1-5;Yes;Yes;Don t know;No;Don t know;Don t know;Don t know;Very easy;No;No;Yes;Yes;Maybe;Yes;Don t know;No
01/09/2014 06:52;18|-28;25;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;26-100;Yes;Yes;No;No;No;No;Yes;Very easy;No;No;Some of them;Yes;No;Maybe;Yes;No
26/09/2014 10:05;18|-28;25;F;female;Europe;Bulgaria;UT;No;No;Yes;Sometimes;26-100;Yes;Yes;No;No;No;No;Don t know;Don t know;Maybe;Maybe;Yes;Some of them;Maybe;No;No;No
21/02/2015 04:51;18|-28;25;M;male;Europe;Ireland;NA;No;No;No;NA;100-500;No;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Don t know;No
21/02/2015 18:59;18|-28;25;M;Male;North America;United States;MN;No;Yes;Yes;Sometimes;26-100;No;Yes;Don t know;Yes;No;No;Don t know;Somewhat easy;Yes;No;Some of them;Some of them;No;Maybe;Don t know;No
24/02/2015 09:00;18|-28;25;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;Yes;Yes;Yes;No
01/02/2016 23:04;18|-28;25;M;Male;North America;United States;IL;No;Yes;Yes;Sometimes;26-100;No;No;Yes;Yes;No;No;Yes;Don t know;Maybe;No;Some of them;No;No;No;Don t know;No
27/08/2014 11:43;18|-28;26;M;m;North America;Canada;NA;Yes;No;No;Sometimes;1-5;No;Yes;No;Yes;Yes;No;Don t know;Don t know;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 11:47;18|-28;26;M;Male;North America;United States;TN;No;No;No;NA;26-100;No;No;No;No;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Yes;Don t know;No
27/08/2014 11:49;18|-28;26;F;Female;Europe;Poland;NA;No;No;Yes;Sometimes;26-100;Yes;Yes;Don t know;Not sure;Yes;Yes;Yes;Very easy;No;No;Yes;Yes;Maybe;Yes;Yes;No
27/08/2014 11:50;18|-28;26;M;Male;Europe;France;NA;No;No;No;NA;26-100;No;Yes;No;No;No;No;Don t know;Very easy;Yes;No;No;No;No;No;No;Yes
27/08/2014 12:18;18|-28;26;F;female;North America;Canada;NA;No;Yes;Yes;Sometimes;26-100;No;No;No;Yes;No;No;No;Very difficult;Yes;No;No;No;No;Maybe;No;Yes
27/08/2014 12:31;18|-28;26;M;Male;Europe;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;Don t know;No;No;Don t know;Don t know;Very easy;No;No;Some of them;Some of them;No;No;Don t know;Yes
27/08/2014 12:43;18|-28;26;M;male;North America;United States;OK;No;No;No;Often;26-100;No;No;Don t know;Not sure;No;No;Don t know;Don t know;Yes;Maybe;Some of them;Yes;No;Maybe;No;No
27/08/2014 12:45;18|-28;26;M;male;North America;United States;MA;No;Yes;No;Rarely;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 12:48;18|-28;26;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Don t know;Don t know;Yes;Somewhat easy;No;No;Yes;Yes;No;No;Don t know;No
27/08/2014 12:51;18|-28;26;F;f;India;India;NA;Yes;No;No;Sometimes;6-25;No;No;No;No;No;No;Don t know;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;No;Don t know;No
27/08/2014 12:53;18|-28;26;M;Male;Europe;France;NA;No;No;No;NA;6-25;Yes;Yes;No;Yes;No;No;Don t know;Somewhat easy;No;No;Some of them;No;No;Maybe;Yes;No
27/08/2014 12:55;18|-28;26;M;Male;North America;United States;CA;No;No;No;Rarely;More than 1000;No;Yes;Yes;No;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;No;Maybe;No;No
27/08/2014 13:05;18|-28;26;M;male;Europe;Bulgaria;NA;No;No;No;NA;100-500;No;Yes;No;No;No;No;No;Very easy;Yes;Maybe;No;No;No;Maybe;Don t know;No
27/08/2014 13:07;18|-28;26;M;Male;Europe;United Kingdom;NA;Yes;No;Yes;Often;1-5;Yes;Yes;No;No;No;No;Don t know;Don t know;Yes;No;No;No;No;Maybe;Don t know;No
27/08/2014 13:22;18|-28;26;M;male;Europe;United Kingdom;NA;Yes;No;Yes;Sometimes;1-5;No;Yes;No;Yes;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Yes;No
27/08/2014 14:11;18|-28;26;F;Female;North America;United States;WA;No;Yes;Yes;Rarely;More than 1000;No;Yes;Yes;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 14:13;18|-28;26;F;Female;North America;United States;TX;No;Yes;Yes;Rarely;More than 1000;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;Somewhat easy;Maybe;No;Some of them;No;No;No;Don t know;No
27/08/2014 14:20;18|-28;26;M;Male;North America;United States;MA;No;No;No;Rarely;100-500;No;Yes;Yes;Not sure;No;Don t know;Don t know;Don t know;No;No;Some of them;Yes;No;Maybe;Don t know;No
27/08/2014 14:22;18|-28;26;M;male;North America;Canada;NA;No;Yes;Yes;Often;6-25;No;Yes;Yes;No;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;Maybe;Maybe;Yes;No
27/08/2014 14:22;18|-28;26;M;M;North America;United States;IN;No;No;No;NA;26-100;No;Yes;No;No;No;No;Don t know;Don t know;No;No;Some of them;Some of them;No;No;Don t know;Yes
27/08/2014 14:25;18|-28;26;M;Male;North America;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Not sure;No;Don t know;Don t know;Don t know;Yes;No;No;No;No;No;No;No
27/08/2014 14:52;18|-28;26;M;male;North America;United States;CA;No;Yes;Yes;Often;More than 1000;No;Yes;Yes;Not sure;Don t know;Yes;Don t know;Don t know;Maybe;No;Some of them;No;No;No;Don t know;No
27/08/2014 15:04;18|-28;26;M;male;North America;United States;OK;Yes;Yes;Yes;Rarely;100-500;Yes;No;No;No;No;Don t know;No;Don t know;Maybe;No;Some of them;Yes;No;Yes;No;No
27/08/2014 15:23;18|-28;26;F;F;North America;United States;CA;No;Yes;Yes;Never;More than 1000;No;Yes;Yes;Yes;No;Yes;Yes;Don t know;Maybe;No;No;No;No;No;Don t know;No
27/08/2014 15:23;18|-28;26;M;M;North America;United States;NV;No;No;Yes;Sometimes;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;Yes;Yes;Some of them;No;No;No;No;No
27/08/2014 15:24;18|-28;26;M;Male;North America;Canada;NA;No;Yes;Yes;Often;26-100;Yes;Yes;Don t know;No;Don t know;Don t know;Don t know;Very easy;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 15:26;18|-28;26;M;Male;North America;United States;OR;No;Yes;Yes;Often;6-25;No;Yes;Yes;Yes;No;No;Don t know;Somewhat difficult;Maybe;No;Some of them;Yes;No;No;No;No
27/08/2014 15:27;18|-28;26;M;Male;North America;United States;CA;No;Yes;No;NA;6-25;No;Yes;Yes;Yes;No;Yes;Yes;Very easy;No;No;Some of them;Yes;Maybe;Maybe;No;No
27/08/2014 15:31;18|-28;26;F;F;North America;United States;OK;No;No;Yes;Sometimes;100-500;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Somewhat difficult;No;No;Some of them;Some of them;No;No;Yes;No
27/08/2014 15:32;18|-28;26;M;M;South America;Uruguay;NA;No;No;No;NA;26-100;Yes;Yes;Don t know;No;Don t know;No;Don t know;Don t know;No;No;Some of them;No;No;Yes;Don t know;No
27/08/2014 15:35;18|-28;26;F;Female;North America;United States;MD;No;No;No;NA;More than 1000;No;No;Yes;Not sure;Yes;Don t know;Don t know;Don t know;Maybe;No;Some of them;No;No;No;Don t know;No
27/08/2014 15:39;18|-28;26;M;Male;North America;United States;WA;No;No;No;NA;More than 1000;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Yes;No;No;Don t know;Yes
27/08/2014 15:43;18|-28;26;M;Male;Europe;United Kingdom;NA;No;Yes;No;Sometimes;6-25;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;Maybe;No;No;No;Maybe;No;No
27/08/2014 15:47;18|-28;26;F;F;North America;United States;CA;No;No;Yes;Sometimes;100-500;No;Yes;Yes;Yes;No;No;Don t know;Somewhat difficult;Yes;Maybe;Some of them;Some of them;No;No;No;Yes
27/08/2014 16:02;18|-28;26;F;Female;North America;United States;CA;No;Yes;No;Never;26-100;No;Yes;Don t know;Not sure;No;No;Don t know;Somewhat difficult;Maybe;Maybe;Some of them;No;No;Maybe;No;No
